Case;VehCat;Year;TrafficScenario;Component;RoadCat;AmbientCondPattern;IDSubsegment;Subsegment;Technology;SizeClasse;EmConcept;KM;%OfSubsegment;EFA;EFA_weighted;EFA_km;EFA_km_weighted;EFA_WTT;EFA_WTT_km;EFA_WTW;EFA_WTW_km
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,7-8h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.000681871;0.009989426;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,8-9h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.017078733;0.009857128;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,8-9h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.000687333;0.009857128;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,9-10h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.016564973;0.009723907;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,9-10h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.00069288;0.009723907;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,10-11h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.016044654;0.009589754;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,10-11h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.000698515;0.009589754;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,11-12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.015517647;0.00945466;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,11-12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.00070424;0.00945466;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,>12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.015251811;0.009386789;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,>12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.000707133;0.009386789;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,0-1h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.034093928;0.008983985;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,0-1h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.002579482;0.008983985;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,1-2h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.051820137;0.01742482;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,1-2h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.002802309;0.01742482;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,2-3h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.050136339;0.018885845;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,2-3h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.002819717;0.018885845;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,3-4h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.051938348;0.019174315;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,3-4h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.002819717;0.019174315;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,4-5h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.052159566;0.019210216;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,4-5h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.002832813;0.019210216;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,5-6h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.050789606;0.018993188;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,5-6h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.002859306;0.018993188;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,6-7h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.049404327;0.018775649;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,6-7h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.002886252;0.018775649;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,7-8h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.048003487;0.01855756;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,7-8h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.002913662;0.01855756;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,8-9h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.046586819;0.018338943;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,8-9h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.002941544;0.018338943;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,9-10h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.045154072;0.018119762;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,9-10h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.002969915;0.018119762;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,10-11h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.043704975;0.017900014;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,10-11h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.002998784;0.017900014;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,11-12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.042239256;0.017679669;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,11-12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.003028162;0.017679669;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,>12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.041500606;0.017569279;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,>12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;-0.00304303;0.017569279;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,0-1h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.08227475;0.01499084;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,0-1h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.001533903;0.01499084;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,1-2h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.207878321;0.037598204;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,1-2h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.002460654;0.037598204;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,2-3h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.263532311;0.047620565;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,2-3h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.002778698;0.047620565;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,3-4h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.301030427;0.054436687;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,3-4h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.003100771;0.054436687;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,4-5h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.327891976;0.059328418;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,4-5h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.003340132;0.059328418;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,5-6h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.344318599;0.062300626;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,5-6h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.003507465;0.062300626;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,6-7h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.360745221;0.065272875;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,6-7h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.003674798;0.065272875;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,7-8h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.377171844;0.068245068;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,7-8h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.00384213;0.068245068;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,8-9h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.393598467;0.071217299;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,8-9h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.004009463;0.071217299;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,9-10h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.41002509;0.074189492;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,9-10h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.004176796;0.074189492;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,10-11h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.426451713;0.077161729;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,10-11h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.004344129;0.077161729;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,11-12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.442878336;0.080133915;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,11-12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.004511462;0.080133915;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,>12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.451091677;0.081620038;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,>12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.004595128;0.081620038;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,0-1h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.08227475;0.015127067;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,0-1h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.002411582;0.015127067;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,1-2h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.20787853;0.038173016;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,1-2h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.005476975;0.038173016;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,2-3h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.263733596;0.048373476;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,2-3h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.006490433;0.048373476;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,3-4h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.301599592;0.055300955;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,3-4h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.007304575;0.055300955;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,4-5h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.328767806;0.060272776;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,4-5h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.007900029;0.060272776;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,5-6h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.345238328;0.063292317;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,5-6h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.008295803;0.063292317;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,6-7h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.36170885;0.066311851;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,6-7h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.008691576;0.066311851;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,7-8h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.378179342;0.069331355;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,7-8h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.009087349;0.069331355;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,8-9h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.394649833;0.072350889;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,8-9h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.009483122;0.072350889;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,9-10h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.411120355;0.075370394;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,9-10h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.009878895;0.075370394;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,10-11h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.427590847;0.078389935;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,10-11h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.010274669;0.078389935;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,11-12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.444061309;0.081409454;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,11-12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.010670442;0.081409454;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,>12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.452296615;0.082919233;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,>12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.010868329;0.082919233;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,0-1h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;1.421833992;0.265551716;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,0-1h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.062378727;0.265551716;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,1-2h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;3.592456579;0.661005795;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,1-2h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.10006658;0.661005795;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,2-3h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;4.554243088;0.835739076;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,2-3h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.113000385;0.835739076;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,3-4h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;5.202268124;0.955029309;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,3-4h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.126098037;0.955029309;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,4-5h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;5.666476727;1.040675759;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,4-5h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.135832042;1.040675759;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,5-6h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;5.950354099;1.092811346;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,5-6h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.142636895;1.092811346;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,6-7h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;6.234231472;1.144946694;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,6-7h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.149441779;1.144946694;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,7-8h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;6.518108845;1.197082281;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,7-8h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.156246632;1.197082281;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,8-9h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;6.801986217;1.249217868;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,8-9h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.163051516;1.249217868;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,9-10h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;7.08586359;1.301353097;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,9-10h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.169856369;1.301353097;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,10-11h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;7.369740963;1.353488445;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,10-11h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.176661253;1.353488445;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,11-12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;7.653617859;1.405623913;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,11-12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.183466107;1.405623913;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,>12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;7.795557022;1.431691766;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,>12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.186868533;1.431691766;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,0-1h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;1.421833992;0.270253778;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,0-1h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.098070987;0.270253778;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,1-2h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;3.592460155;0.681474149;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,1-2h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.222730309;0.681474149;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,2-3h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;4.557721615;0.86272037;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,2-3h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.263944268;0.86272037;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,3-4h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;5.212104321;0.985974133;;;;;;
